rental_id,date,hour,minute,user_id,station_id,duration_minutes
R019420,2017-01-15,13,10,U0334,S013,72
R019421,2017-01-15,14,45,U0554,S063,58
R019422,2017-01-15,14,29,U0859,S014,67
R019423,2017-01-15,14,43,U0704,S082,101
R019424,2017-01-15,14,55,U0189,S082,78
R019425,2017-01-15,14,56,U0799,S066,63
R019426,2017-01-15,14,12,U0012,S055,103
R019427,2017-01-15,14,41,U0680,S001,44
R019428,2017-01-15,14,8,U0480,S014,92
R019429,2017-01-15,14,28,U0483,S037,71
R019430,2017-01-15,14,33,U0370,S015,31
R019431,2017-01-15,14,25,U0224,S055,88
R019432,2017-01-15,14,2,U0438,S004,100
R019433,2017-01-15,14,10,U0588,S009,55
R019434,2017-01-15,14,51,U0659,S014,42
R019435,2017-01-15,14,33,U0495,S013,46
R019436,2017-01-15,14,18,U0969,S097,56
R019437,2017-01-15,14,44,U0795,S011,58
R019438,2017-01-15,14,39,U0141,S058,44
R019439,2017-01-15,14,53,U0040,S017,70
R019440,2017-01-15,14,49,U0641,S058,117
R019441,2017-01-15,14,26,U0016,S017,58
R019442,2017-01-15,14,13,U0024,S073,64
R019443,2017-01-15,14,56,U0165,S051,106
R019444,2017-01-15,14,23,U0958,S098,93
R019445,2017-01-15,14,23,U0586,S015,78
R019446,2017-01-15,14,58,U0981,S076,52
R019447,2017-01-15,14,22,U0102,S008,43
R019448,2017-01-15,14,41,U0001,S098,92
R019449,2017-01-15,14,42,U0046,S073,66
R019450,2017-01-15,14,1,U0044,S063,39
R019451,2017-01-15,14,4,U0223,S063,111
R019452,2017-01-15,14,9,U0951,S011,33
R019453,2017-01-15,14,4,U0277,S059,111
R019454,2017-01-15,14,42,U0803,S015,58
R019455,2017-01-15,14,38,U0466,S037,87
R019456,2017-01-15,14,42,U0450,S013,74
R019457,2017-01-15,14,51,U0453,S017,43
R019458,2017-01-15,14,36,U0908,S018,68
R019459,2017-01-15,14,51,U0107,S091,43
R019460,2017-01-15,14,5,U0800,S002,78
R019461,2017-01-15,14,16,U0629,S011,65
R019462,2017-01-15,14,59,U0011,S004,101
R019463,2017-01-15,14,43,U0591,S076,82
R019464,2017-01-15,14,37,U0774,S003,118
R019465,2017-01-15,14,45,U0591,S011,79
R019466,2017-01-15,14,37,U0881,S072,97
R019467,2017-01-15,14,22,U0449,S073,117
R019468,2017-01-15,14,8,U0853,S037,103
R019469,2017-01-15,14,20,U0300,S049,101
R019470,2017-01-15,14,12,U0509,S063,53
R019471,2017-01-15,14,56,U0745,S002,54
R019472,2017-01-15,14,57,U0117,S093,108
R019473,2017-01-15,15,40,U0356,S076,51
R019474,2017-01-15,15,57,U0651,S001,109
R019475,2017-01-15,15,36,U0423,S072,37
R019476,2017-01-15,15,42,U0404,S008,112
R019477,2017-01-15,15,56,U0993,S024,71
R019478,2017-01-15,15,42,U0006,S068,64
R019479,2017-01-15,15,56,U0102,S002,66
R019480,2017-01-15,15,21,U0831,S037,42
R019481,2017-01-15,15,5,U0630,S013,88
R019482,2017-01-15,15,29,U0437,S008,41
R019483,2017-01-15,15,56,U0612,S014,32
R019484,2017-01-15,15,23,U0318,S010,74
R019485,2017-01-15,15,40,U0641,S001,78
R019486,2017-01-15,15,8,U0784,S003,93
R019487,2017-01-15,15,3,U0564,S037,57
R019488,2017-01-15,15,19,U0065,S066,106
R019489,2017-01-15,15,29,U0375,S093,48
R019490,2017-01-15,15,30,U0849,S082,109
R019491,2017-01-15,15,1,U0479,S076,57
R019492,2017-01-15,15,2,U0278,S055,119
R019493,2017-01-15,15,19,U0383,S014,112
R019494,2017-01-15,15,33,U0734,S009,82
R019495,2017-01-15,15,12,U0710,S003,103
R019496,2017-01-15,15,44,U0183,S004,34
R019497,2017-01-15,15,0,U0301,S091,89
R019498,2017-01-15,15,43,U0514,S037,31
R019499,2017-01-15,15,28,U0163,S095,78
R019500,2017-01-15,15,25,U0828,S068,62
R019501,2017-01-15,15,8,U0067,S051,116
R019502,2017-01-15,15,29,U0006,S049,96
R019503,2017-01-15,15,56,U0156,S016,112
R019504,2017-01-15,15,15,U0071,S055,93
R019505,2017-01-15,15,56,U0691,S054,48
R019506,2017-01-15,15,10,U0867,S068,60
R019507,2017-01-15,15,23,U0223,S091,72
R019508,2017-01-15,15,21,U0560,S059,97
R019509,2017-01-15,15,13,U0602,S014,54
R019510,2017-01-15,15,34,U0755,S016,101
R019511,2017-01-15,16,42,U0169,S013,104
R019512,2017-01-15,16,37,U0505,S023,93
R019513,2017-01-15,16,53,U0901,S001,43
R019514,2017-01-15,16,26,U0784,S008,35
R019515,2017-01-15,16,44,U0509,S029,45
R019516,2017-01-15,16,1,U0230,S066,118
R019517,2017-01-15,16,3,U0621,S029,32
R019518,2017-01-15,16,46,U0252,S068,65
R019519,2017-01-15,16,33,U0266,S076,64
R019520,2017-01-15,16,59,U0681,S058,57
R019521,2017-01-15,16,30,U0272,S002,57
R019522,2017-01-15,16,56,U0917,S024,34
R019523,2017-01-15,16,25,U0147,S091,76
R019524,2017-01-15,16,32,U0537,S004,35
R019525,2017-01-15,16,18,U0065,S051,104
R019526,2017-01-15,16,42,U0471,S037,99
R019527,2017-01-15,16,33,U0368,S009,36
R019528,2017-01-15,16,25,U0324,S093,104
R019529,2017-01-15,16,23,U0601,S051,105
R019530,2017-01-15,16,20,U0235,S015,60
R019531,2017-01-15,16,33,U0502,S004,62
R019532,2017-01-15,16,42,U0254,S018,35
R019533,2017-01-15,17,9,U0348,S083,29
R019534,2017-01-15,17,48,U0266,S038,27
R019535,2017-01-15,17,14,U0273,S031,24
R019536,2017-01-15,17,4,U0569,S050,12
R019537,2017-01-15,17,58,U0201,S030,19
R019538,2017-01-15,17,31,U0908,S099,15
R019539,2017-01-15,17,21,U0529,S060,10
R019540,2017-01-15,17,40,U0488,S062,17
R019541,2017-01-15,17,22,U0419,S044,20
R019542,2017-01-15,17,13,U0919,S085,24
R019543,2017-01-15,17,13,U0374,S042,25
R019544,2017-01-15,17,46,U0540,S030,24
R019545,2017-01-15,17,29,U0353,S035,29
R019546,2017-01-15,17,12,U0393,S035,17
R019547,2017-01-15,17,40,U0752,S025,13
R019548,2017-01-15,17,19,U0489,S061,15
R019549,2017-01-15,17,58,U0355,S053,18
R019550,2017-01-15,17,30,U0149,S020,11
R019551,2017-01-15,17,29,U0656,S085,19
R019552,2017-01-15,17,41,U0293,S048,28
R019553,2017-01-15,17,27,U0587,S035,17
R019554,2017-01-15,17,13,U0587,S036,26
R019555,2017-01-15,17,3,U0360,S069,22
R019556,2017-01-15,17,55,U0025,S027,16
R019557,2017-01-15,17,49,U0078,S042,22
R019558,2017-01-15,18,50,U0774,S099,10
R019559,2017-01-15,18,15,U0483,S036,12
R019560,2017-01-15,18,8,U0342,S060,15
R019561,2017-01-15,18,21,U0944,S074,23
R019562,2017-01-15,18,28,U0408,S064,26
R019563,2017-01-15,18,23,U0565,S060,16
R019564,2017-01-15,18,39,U0249,S028,30
R019565,2017-01-15,18,53,U0778,S085,13
R019566,2017-01-15,18,8,U0936,S007,21
R019567,2017-01-15,18,7,U0862,S064,22
R019568,2017-01-15,18,11,U0477,S046,15
R019569,2017-01-15,18,15,U0576,S007,30
R019570,2017-01-15,18,51,U0500,S046,18
R019571,2017-01-15,18,2,U0974,S056,15
R019572,2017-01-15,18,51,U0866,S025,11
R019573,2017-01-15,18,12,U0704,S027,22
R019574,2017-01-15,18,55,U0853,S099,11
R019575,2017-01-15,18,19,U0418,S048,21
R019576,2017-01-15,18,32,U0912,S048,30
R019577,2017-01-15,18,39,U0699,S050,12
R019578,2017-01-15,18,36,U0640,S027,13
R019579,2017-01-15,18,48,U0085,S012,22
R019580,2017-01-15,18,52,U0362,S067,29
R019581,2017-01-15,18,40,U0733,S044,25
R019582,2017-01-15,18,3,U0688,S083,23
R019583,2017-01-15,18,20,U0985,S086,29
R019584,2017-01-15,18,26,U0626,S074,10
R019585,2017-01-15,18,45,U0837,S028,20
R019586,2017-01-15,18,16,U0233,S075,18
R019587,2017-01-15,18,51,U0054,S071,17
R019588,2017-01-15,18,13,U0413,S056,20
R019589,2017-01-15,18,56,U0763,S083,14
R019590,2017-01-15,18,5,U0577,S053,22
R019591,2017-01-15,18,28,U0809,S027,27
R019592,2017-01-15,18,8,U0892,S025,14
R019593,2017-01-15,18,49,U0977,S050,12
R019594,2017-01-15,18,5,U0344,S075,29
R019595,2017-01-15,18,47,U0601,S071,19
R019596,2017-01-15,18,3,U0184,S083,24
R019597,2017-01-15,18,41,U0970,S007,12
R019598,2017-01-15,18,41,U0289,S021,28
R019599,2017-01-15,18,17,U0714,S067,10
R019600,2017-01-15,18,53,U0831,S021,14
R019601,2017-01-15,18,25,U0733,S100,17
R019602,2017-01-15,18,13,U0745,S069,15
R019603,2017-01-15,18,49,U0513,S062,25
R019604,2017-01-15,18,52,U0227,S030,13
R019605,2017-01-15,18,4,U0921,S081,11
R019606,2017-01-15,18,50,U0961,S064,25
R019607,2017-01-15,19,22,U0119,S036,30
R019608,2017-01-15,19,56,U0600,S041,10
R019609,2017-01-15,19,7,U0791,S027,24
R019610,2017-01-15,19,45,U0662,S040,14
R019611,2017-01-15,19,51,U0778,S048,10
R019612,2017-01-15,19,37,U0927,S087,24
R019613,2017-01-15,19,2,U0035,S007,27
R019614,2017-01-15,19,25,U0116,S047,18
R019615,2017-01-15,19,28,U0624,S042,21
R019616,2017-01-15,19,31,U0592,S096,26
R019617,2017-01-15,19,19,U0852,S006,18
R019618,2017-01-15,19,41,U0585,S062,20
R019619,2017-01-15,19,9,U0959,S060,27
R019620,2017-01-15,19,4,U0377,S041,19
R019621,2017-01-15,19,46,U0366,S065,11
R019622,2017-01-15,19,53,U0016,S028,15
R019623,2017-01-15,19,0,U0737,S087,14
R019624,2017-01-15,19,54,U0342,S075,15
R019625,2017-01-15,19,48,U0504,S092,24
R019626,2017-01-15,19,35,U0974,S053,25
R019627,2017-01-15,19,12,U0317,S096,22
R019628,2017-01-15,19,0,U0595,S030,10
R019629,2017-01-15,19,26,U0325,S086,14
R019630,2017-01-15,19,13,U0131,S081,13
R019631,2017-01-15,19,46,U0972,S042,27
R019632,2017-01-15,19,17,U0130,S036,11
R019633,2017-01-15,19,18,U0234,S060,23
R019634,2017-01-15,19,12,U0111,S075,23
R019635,2017-01-15,19,53,U0164,S096,25
R019636,2017-01-15,19,46,U0382,S028,14
R019637,2017-01-15,19,31,U0311,S036,20
R019638,2017-01-15,19,6,U0956,S025,15
R019639,2017-01-15,19,1,U0498,S043,24
R019640,2017-01-15,19,43,U0005,S047,28
R019641,2017-01-15,19,42,U0980,S039,16
R019642,2017-01-15,19,33,U0651,S085,19
R019643,2017-01-15,19,16,U0637,S043,18
R019644,2017-01-15,19,10,U0553,S075,18
R019645,2017-01-15,20,32,U0350,S005,15
R019646,2017-01-15,20,37,U0492,S007,37
R019647,2017-01-15,20,9,U0929,S017,58
R019648,2017-01-15,20,23,U0559,S013,31
R019649,2017-01-15,20,43,U0448,S041,57
R019650,2017-01-15,20,10,U0314,S085,51
R019651,2017-01-15,20,54,U0866,S094,22
R019652,2017-01-15,20,39,U0260,S053,19
R019653,2017-01-15,20,6,U0505,S031,58
R019654,2017-01-15,20,51,U0406,S070,58
R019655,2017-01-15,20,18,U0356,S026,31
R019656,2017-01-15,20,41,U0225,S052,17
R019657,2017-01-15,20,38,U0785,S049,42
R019658,2017-01-15,20,14,U0438,S054,38
R019659,2017-01-15,20,59,U0624,S073,56
R019660,2017-01-15,20,30,U0961,S036,32
R019661,2017-01-15,20,13,U0779,S082,46
R019662,2017-01-15,20,48,U0145,S097,40
R019663,2017-01-15,20,21,U0330,S025,37
R019664,2017-01-15,20,40,U0574,S053,21
R019665,2017-01-15,20,41,U0466,S044,26
R019666,2017-01-15,20,42,U0573,S065,42
R019667,2017-01-15,20,10,U0664,S049,45
R019668,2017-01-15,20,39,U0565,S094,58
R019669,2017-01-15,20,3,U0332,S080,55
R019670,2017-01-15,20,33,U0178,S039,56
R019671,2017-01-15,20,59,U0175,S079,32
R019672,2017-01-15,20,14,U0952,S010,53
R019673,2017-01-15,20,5,U0535,S078,16
R019674,2017-01-15,20,48,U0959,S074,44
R019675,2017-01-15,20,46,U0958,S062,37
R019676,2017-01-15,20,5,U0922,S070,29
R019677,2017-01-15,20,44,U0836,S089,37
R019678,2017-01-15,20,25,U0234,S042,21
R019679,2017-01-15,20,44,U0537,S089,27
R019680,2017-01-15,20,42,U0029,S015,47
R019681,2017-01-15,20,32,U0314,S029,30
R019682,2017-01-15,20,26,U0202,S091,31
R019683,2017-01-15,20,28,U0770,S083,38
R019684,2017-01-15,20,44,U0506,S040,41
R019685,2017-01-15,20,16,U0283,S038,25
R019686,2017-01-15,20,56,U0698,S041,51
R019687,2017-01-15,20,52,U0427,S093,28
R019688,2017-01-15,20,16,U0010,S042,29
R019689,2017-01-15,20,49,U0207,S032,34
R019690,2017-01-15,20,52,U0247,S090,57
R019691,2017-01-15,20,28,U0571,S021,53
R019692,2017-01-15,20,33,U0432,S077,35
R019693,2017-01-15,20,27,U0577,S050,42
R019694,2017-01-15,20,53,U0197,S064,36
R019695,2017-01-15,20,33,U0389,S064,21
R019696,2017-01-15,20,58,U0812,S025,36
R019697,2017-01-15,20,28,U0007,S063,59
R019698,2017-01-15,20,12,U0358,S041,49
R019699,2017-01-15,20,8,U0601,S075,24
R019700,2017-01-15,20,0,U0848,S040,24
R019701,2017-01-15,20,29,U0844,S020,60
R019702,2017-01-15,20,4,U0783,S070,28
R019703,2017-01-15,20,34,U0536,S027,18
R019704,2017-01-15,20,5,U0146,S012,53
R019705,2017-01-15,20,6,U0177,S065,34
R019706,2017-01-15,20,25,U0196,S083,46
R019707,2017-01-15,20,39,U0138,S070,40
R019708,2017-01-15,20,16,U0272,S068,17
R019709,2017-01-15,20,16,U0077,S085,36
R019710,2017-01-15,20,53,U0068,S051,51
R019711,2017-01-15,20,7,U0788,S014,42
R019712,2017-01-15,20,42,U0508,S051,43
R019713,2017-01-15,20,35,U0019,S054,41
R019714,2017-01-15,20,9,U0257,S052,38
R019715,2017-01-15,20,25,U0384,S030,57
R019716,2017-01-15,20,48,U0751,S032,42
R019717,2017-01-15,20,38,U0302,S039,20
R019718,2017-01-15,20,31,U0133,S024,25
R019719,2017-01-15,20,42,U0081,S066,32
R019720,2017-01-15,20,5,U0206,S005,51
R019721,2017-01-15,20,32,U0239,S078,50
R019722,2017-01-15,20,45,U0967,S011,58
R019723,2017-01-15,20,48,U0538,S013,28
R019724,2017-01-15,20,29,U0691,S044,29
R019725,2017-01-15,20,43,U0225,S034,34
R019726,2017-01-15,20,3,U0617,S094,31
R019727,2017-01-15,20,45,U0504,S015,21
R019728,2017-01-15,20,7,U0403,S049,34
R019729,2017-01-15,20,21,U0970,S066,39
R019730,2017-01-15,20,14,U0827,S023,46
R019731,2017-01-15,20,46,U0901,S038,52
R019732,2017-01-15,20,36,U0377,S078,39
R019733,2017-01-15,20,35,U0578,S060,52
R019734,2017-01-15,20,43,U0894,S059,28
R019735,2017-01-15,21,29,U0511,S030,45
R019736,2017-01-15,21,4,U0289,S013,18
R019737,2017-01-15,21,35,U0874,S084,60
R019738,2017-01-15,21,27,U0024,S043,35
R019739,2017-01-15,21,20,U0569,S007,45
R019740,2017-01-15,21,34,U0805,S066,21
R019741,2017-01-15,21,56,U0318,S010,42
R019742,2017-01-15,21,34,U0096,S002,25
R019743,2017-01-15,21,1,U0651,S071,54
R019744,2017-01-15,21,29,U0114,S056,47
R019745,2017-01-15,21,18,U0638,S056,32
R019746,2017-01-15,21,25,U0863,S057,46
R019747,2017-01-15,21,50,U0912,S007,38
R019748,2017-01-15,21,7,U0500,S035,34
R019749,2017-01-15,21,44,U0822,S087,47
R019750,2017-01-15,21,9,U0938,S100,46
R019751,2017-01-15,21,2,U0686,S017,17
R019752,2017-01-15,21,16,U0523,S095,18
R019753,2017-01-15,21,53,U0218,S075,51
R019754,2017-01-15,21,26,U0958,S046,42
R019755,2017-01-15,21,21,U0218,S088,31
R019756,2017-01-15,21,19,U0968,S058,41
R019757,2017-01-15,21,20,U0563,S077,22
R019758,2017-01-15,21,24,U0335,S003,32
R019759,2017-01-15,21,20,U0185,S028,39
R019760,2017-01-15,21,27,U0419,S042,51
R019761,2017-01-15,21,24,U0128,S036,54
R019762,2017-01-15,21,14,U0513,S086,32
R019763,2017-01-15,21,44,U0150,S006,47
R019764,2017-01-15,21,24,U0248,S050,30
R019765,2017-01-15,21,47,U0950,S035,47
R019766,2017-01-15,21,48,U0492,S020,55
R019767,2017-01-15,21,13,U0510,S096,37
R019768,2017-01-15,21,25,U0027,S084,40
R019769,2017-01-15,21,12,U0317,S068,17
R019770,2017-01-15,21,45,U0578,S021,22
R019771,2017-01-15,21,35,U0098,S029,42
R019772,2017-01-15,21,42,U0176,S047,42
R019773,2017-01-15,21,48,U0946,S073,47
R019774,2017-01-15,21,7,U0181,S065,36
R019775,2017-01-15,21,13,U0921,S036,50
R019776,2017-01-15,21,58,U0735,S069,41
R019777,2017-01-15,21,39,U0349,S065,44
R019778,2017-01-15,21,9,U0910,S063,43
R019779,2017-01-15,21,50,U0901,S051,48
R019780,2017-01-15,21,42,U0958,S080,53
R019781,2017-01-15,21,51,U0859,S085,36
R019782,2017-01-15,21,8,U0554,S011,29
R019783,2017-01-15,21,56,U0635,S069,23
R019784,2017-01-15,21,11,U0722,S092,34
R019785,2017-01-15,21,13,U0386,S054,54
R019786,2017-01-15,21,55,U0790,S037,43
R019787,2017-01-15,21,3,U0056,S098,36
R019788,2017-01-15,21,57,U0618,S067,28
R019789,2017-01-15,21,18,U0110,S089,54
R019790,2017-01-15,21,48,U0087,S037,28
R019791,2017-01-15,21,11,U0851,S010,17
R019792,2017-01-15,21,6,U0254,S023,29
R019793,2017-01-15,21,3,U0555,S011,56
R019794,2017-01-15,21,14,U0775,S020,40
R019795,2017-01-15,21,31,U0463,S031,19
R019796,2017-01-15,21,38,U0391,S037,54
R019797,2017-01-15,21,47,U0964,S073,51
R019798,2017-01-15,21,36,U0104,S049,51
R019799,2017-01-15,21,35,U0990,S005,28
R019800,2017-01-15,21,52,U0641,S045,23
R019801,2017-01-15,21,11,U0200,S078,39
R019802,2017-01-15,21,57,U0042,S083,16
R019803,2017-01-15,21,1,U0027,S027,30
R019804,2017-01-15,21,19,U0513,S097,49
R019805,2017-01-15,21,41,U0723,S064,59
R019806,2017-01-15,21,34,U0305,S006,40
R019807,2017-01-15,21,28,U0276,S091,22
R019808,2017-01-15,21,36,U0706,S051,55
R019809,2017-01-15,21,45,U0042,S019,38
R019810,2017-01-15,21,47,U0894,S060,43
R019811,2017-01-15,21,13,U0818,S019,56
R019812,2017-01-15,21,31,U0112,S029,33
R019813,2017-01-15,21,46,U0262,S043,23
R019814,2017-01-15,21,2,U0605,S018,27
R019815,2017-01-15,21,58,U0675,S051,40
R019816,2017-01-15,21,48,U0382,S035,49
R019817,2017-01-15,21,5,U0282,S092,27
R019818,2017-01-15,21,11,U0755,S027,43
R019819,2017-01-15,21,14,U0730,S049,48
R019820,2017-01-15,21,12,U0641,S012,15
R019821,2017-01-15,21,21,U0786,S015,58
R019822,2017-01-15,21,49,U0191,S032,28
R019823,2017-01-15,21,28,U0689,S067,43
R019824,2017-01-15,21,53,U0879,S069,20
R019825,2017-01-15,22,45,U0802,S089,50
R019826,2017-01-15,22,51,U0626,S003,53
R019827,2017-01-15,22,11,U0920,S092,48
R019828,2017-01-15,22,59,U0981,S088,59
R019829,2017-01-15,22,15,U0386,S028,19
R019830,2017-01-15,22,19,U0847,S032,15
R019831,2017-01-15,22,57,U0852,S072,45
R019832,2017-01-15,22,5,U0682,S026,25
R019833,2017-01-15,22,1,U0547,S031,29
R019834,2017-01-15,22,42,U0813,S056,24
R019835,2017-01-15,22,47,U0559,S096,24
R019836,2017-01-15,22,55,U0669,S059,56
R019837,2017-01-15,22,9,U0010,S096,58
R019838,2017-01-15,22,54,U0098,S099,46
R019839,2017-01-15,22,19,U0191,S026,34
R019840,2017-01-15,22,9,U0652,S090,43
R019841,2017-01-15,22,22,U0231,S052,48
R019842,2017-01-15,22,2,U0231,S009,30
R019843,2017-01-15,22,20,U0664,S039,17
R019844,2017-01-15,22,38,U0266,S093,20
R019845,2017-01-15,22,43,U0022,S008,54
R019846,2017-01-15,22,24,U0116,S037,34
R019847,2017-01-15,22,13,U0400,S064,32
R019848,2017-01-15,22,6,U0377,S087,22
R019849,2017-01-15,22,3,U0767,S053,15
R019850,2017-01-15,22,58,U0020,S010,47
R019851,2017-01-15,22,24,U0799,S078,49
R019852,2017-01-15,22,48,U0307,S037,28
R019853,2017-01-15,22,10,U0344,S047,34
R019854,2017-01-15,22,27,U0940,S054,32
R019855,2017-01-15,22,53,U0527,S012,31
R019856,2017-01-15,22,35,U0936,S086,24
R019857,2017-01-15,22,18,U0288,S093,36
R019858,2017-01-15,22,18,U0819,S041,30
R019859,2017-01-15,22,57,U0014,S069,46
R019860,2017-01-15,22,4,U0982,S014,33
R019861,2017-01-15,22,35,U0943,S065,23
R019862,2017-01-15,22,29,U0524,S015,32
R019863,2017-01-15,22,50,U0041,S083,53
R019864,2017-01-15,22,50,U0976,S010,34
R019865,2017-01-15,22,29,U0834,S002,20
R019866,2017-01-15,22,50,U0547,S051,46
R019867,2017-01-15,22,27,U0757,S090,47
R019868,2017-01-15,22,53,U0317,S079,36
R019869,2017-01-15,22,43,U0653,S078,50
R019870,2017-01-15,22,58,U0688,S037,31
R019871,2017-01-15,22,34,U0128,S085,45
R019872,2017-01-15,22,39,U0072,S020,46
R019873,2017-01-15,22,26,U0255,S075,17
R019874,2017-01-15,22,5,U0655,S024,24
R019875,2017-01-15,22,44,U0168,S022,28
R019876,2017-01-15,22,30,U0948,S031,52
R019877,2017-01-15,22,59,U0152,S009,23
R019878,2017-01-15,22,27,U0214,S096,47
R019879,2017-01-15,22,40,U0928,S080,57
R019880,2017-01-15,22,34,U0456,S063,55
R019881,2017-01-15,22,28,U0656,S096,27
R019882,2017-01-15,22,44,U0732,S065,20
R019883,2017-01-15,22,11,U0804,S075,18
R019884,2017-01-15,22,36,U0355,S092,53
R019885,2017-01-15,22,26,U0674,S044,19
R019886,2017-01-15,22,8,U0286,S092,38
R019887,2017-01-15,22,46,U0611,S087,43
R019888,2017-01-15,22,55,U0897,S067,19
R019889,2017-01-15,22,1,U0163,S075,53
R019890,2017-01-15,22,19,U0830,S027,20
R019891,2017-01-15,22,10,U0477,S083,15
R019892,2017-01-15,22,49,U0622,S084,33
R019893,2017-01-15,22,37,U0255,S019,56
R019894,2017-01-15,22,31,U0104,S006,30
R019895,2017-01-15,22,23,U0258,S009,52
R019896,2017-01-15,22,50,U0606,S005,43
R019897,2017-01-15,22,45,U0034,S088,51
R019898,2017-01-15,23,35,U0967,S016,15
R019899,2017-01-15,23,41,U0151,S041,31
R019900,2017-01-15,23,3,U0095,S020,23
R019901,2017-01-15,23,55,U0158,S065,18
R019902,2017-01-15,23,11,U0510,S066,33
R019903,2017-01-15,23,43,U0113,S004,45
R019904,2017-01-15,23,59,U0081,S006,28
R019905,2017-01-15,23,4,U0833,S040,16
R019906,2017-01-15,23,3,U0027,S078,48
R019907,2017-01-15,23,13,U0923,S054,43
R019908,2017-01-15,23,30,U0783,S004,50
R019909,2017-01-15,23,47,U0257,S047,49
R019910,2017-01-15,23,30,U0362,S036,43
R019911,2017-01-15,23,0,U0971,S054,36
R019912,2017-01-15,23,1,U0305,S073,23
R019913,2017-01-15,23,9,U0379,S004,39
R019914,2017-01-15,23,15,U0041,S048,29
R019915,2017-01-15,23,52,U0672,S006,25
R019916,2017-01-15,23,13,U0555,S065,25
R019917,2017-01-15,23,20,U0115,S039,48
R019918,2017-01-15,23,34,U0137,S083,31
R019919,2017-01-15,23,8,U0558,S083,33
R019920,2017-01-15,23,12,U0459,S076,22
R019921,2017-01-15,23,21,U0613,S095,29
R019922,2017-01-15,23,51,U0172,S043,29
R019923,2017-01-15,23,54,U0958,S085,58
R019924,2017-01-15,23,55,U0530,S012,27
R019925,2017-01-15,23,1,U0951,S061,35
R019926,2017-01-16,0,37,U0484,S026,53
R019927,2017-01-16,0,59,U0182,S031,51
R019928,2017-01-16,0,11,U0801,S028,42
R019929,2017-01-16,0,31,U0510,S009,27
R019930,2017-01-16,0,41,U0714,S023,26
R019931,2017-01-16,0,39,U0138,S079,21
R019932,2017-01-16,0,26,U0619,S027,38
R019933,2017-01-16,0,39,U0808,S090,38
R019934,2017-01-16,0,50,U0092,S068,29
R019935,2017-01-16,0,53,U0591,S049,56
R019936,2017-01-16,0,52,U0988,S095,30
R019937,2017-01-16,0,47,U0975,S046,54
R019938,2017-01-16,0,54,U0996,S044,44
R019939,2017-01-16,0,12,U0926,S052,35
R019940,2017-01-16,0,39,U0932,S100,27
R019941,2017-01-16,0,42,U0219,S071,21
R019942,2017-01-16,0,54,U0277,S044,46
R019943,2017-01-16,0,52,U0562,S085,35
R019944,2017-01-16,0,9,U0426,S008,23
R019945,2017-01-16,0,0,U0910,S021,49
R019946,2017-01-16,0,22,U0042,S018,39
R019947,2017-01-16,0,23,U0445,S002,21
R019948,2017-01-16,0,53,U0166,S082,26
R019949,2017-01-16,0,5,U0434,S069,57
R019950,2017-01-16,0,53,U0183,S003,25
R019951,2017-01-16,0,51,U0513,S048,31
R019952,2017-01-16,0,23,U0255,S025,16
R019953,2017-01-16,0,47,U0360,S070,56
R019954,2017-01-16,0,41,U0896,S091,57
R019955,2017-01-16,0,29,U0302,S039,18
R019956,2017-01-16,0,0,U0389,S097,17
R019957,2017-01-16,0,50,U0920,S064,23
R019958,2017-01-16,0,16,U0766,S087,35
R019959,2017-01-16,0,52,U0348,S087,51
R019960,2017-01-16,0,22,U0198,S074,27
R019961,2017-01-16,0,55,U0870,S090,46
R019962,2017-01-16,0,45,U0645,S020,60
R019963,2017-01-16,0,12,U0167,S058,36
R019964,2017-01-16,0,47,U0953,S077,49
R019965,2017-01-16,0,47,U0509,S048,20
R019966,2017-01-16,0,14,U0937,S009,49
R019967,2017-01-16,0,0,U0559,S028,29
R019968,2017-01-16,0,18,U0518,S024,36
R019969,2017-01-16,0,14,U0497,S100,17
R019970,2017-01-16,0,16,U0784,S096,55
R019971,2017-01-16,0,39,U0307,S036,17
R019972,2017-01-16,0,17,U0698,S051,26
R019973,2017-01-16,0,35,U0467,S042,24
R019974,2017-01-16,0,7,U0675,S010,50
R019975,2017-01-16,0,23,U0317,S070,45
R019976,2017-01-16,0,57,U0781,S025,32
R019977,2017-01-16,0,36,U0400,S088,15
R019978,2017-01-16,0,35,U0209,S048,57
R019979,2017-01-16,0,58,U0251,S077,48
R019980,2017-01-16,0,32,U0093,S013,52
R019981,2017-01-16,0,53,U0318,S033,46
R019982,2017-01-16,0,9,U0035,S056,38
R019983,2017-01-16,0,44,U0386,S015,56
R019984,2017-01-16,0,24,U0956,S081,46
R019985,2017-01-16,0,33,U0038,S022,60
R019986,2017-01-16,0,30,U0755,S006,48
R019987,2017-01-16,0,18,U0712,S015,31
R019988,2017-01-16,0,18,U0901,S094,23
R019989,2017-01-16,0,14,U0541,S034,29
R019990,2017-01-16,0,15,U0606,S006,37
R019991,2017-01-16,0,43,U0835,S094,20
R019992,2017-01-16,0,31,U0135,S059,55
R019993,2017-01-16,0,58,U0869,S076,50
R019994,2017-01-16,0,13,U0139,S065,58
R019995,2017-01-16,0,7,U0383,S029,17
R019996,2017-01-16,0,16,U0751,S036,60
R019997,2017-01-16,0,40,U0893,S003,25
R019998,2017-01-16,0,59,U0366,S001,42
R019999,2017-01-16,0,0,U0402,S058,34
R020000,2017-01-16,0,9,U0361,S057,26
R020001,2017-01-16,0,38,U0003,S010,22
